OrderID,ProductID,UnitPrice,Quantity,Discount,TotalPrice,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,Year,Month,Day,OrderDate_iso,ProductName,CategoryID,SupplierID,ShipperID,TotalSales
10493,47,7.6,12,0.0,91.19999999999999,nan,0,,,,,,,,,,,,,,,,Zaanse koeken,3.0,22.0,0,91.19999999999999
10494,13,4.6,15,0.0,69.0,nan,0,,,,,,,,,,,,,,,,Konbu,8.0,6.0,0,69.0
10494,62,39.4,25,0.0,985.0,nan,0,,,,,,,,,,,,,,,,Tarte au sucre,3.0,29.0,0,985.0
10494,77,10.4,30,0.0,312.0,nan,0,,,,,,,,,,,,,,,,Original Frankfurter grüne Soße,2.0,12.0,0,312.0
10495,24,3.6,30,0.0,108.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,108.0
10495,64,26.6,20,0.0,532.0,nan,0,,,,,,,,,,,,,,,,Wimmers gute Semmelknödel,5.0,12.0,0,532.0
10495,65,16.8,12,0.0,201.60000000000002,nan,0,,,,,,,,,,,,,,,,Louisiana Fiery Hot Pepper Sauce,2.0,2.0,0,201.60000000000002
10496,11,14.0,20,0.050000000745058,265.9999997913838,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,265.9999997913838
10496,17,31.2,15,0.050000000745058,444.5999996513129,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,444.5999996513129
10496,75,6.2,25,0.050000000745058,147.24999988451603,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,147.24999988451603
10497,12,30.4,20,0.0,608.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,608.0
10497,18,50.0,15,0.0,750.0,nan,0,,,,,,,,,,,,,,,,Carnarvon Tigers,8.0,7.0,0,750.0
10497,56,38.0,8,0.0,304.0,nan,0,,,,,,,,,,,,,,,,Gnocchi di nonna Alice,5.0,26.0,0,304.0
10498,26,24.9,20,0.0,498.0,nan,0,,,,,,,,,,,,,,,,Gumbär Gummibärchen,3.0,11.0,0,498.0
10498,45,7.6,15,0.0,114.0,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,114.0
10498,77,10.4,8,0.0,83.2,nan,0,,,,,,,,,,,,,,,,Original Frankfurter grüne Soße,2.0,12.0,0,83.2
10499,19,7.3,20,0.0,146.0,nan,0,,,,,,,,,,,,,,,,Teatime Chocolate Biscuits,3.0,8.0,0,146.0
10499,23,7.2,40,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Tunnbröd,5.0,9.0,0,288.0
10499,40,14.7,30,0.0,441.0,nan,0,,,,,,,,,,,,,,,,Boston Crab Meat,8.0,19.0,0,441.0
10500,1,14.4,10,0.1500000059604644,122.39999914169313,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,122.39999914169313
10500,11,14.0,12,0.1500000059604644,142.799998998642,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,142.799998998642
10500,23,7.2,15,0.1500000059604644,91.79999935626985,nan,0,,,,,,,,,,,,,,,,Tunnbröd,5.0,9.0,0,91.79999935626985
10501,30,20.7,25,0.0,517.5,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,517.5
10501,56,38.0,12,0.0,456.0,nan,0,,,,,,,,,,,,,,,,Gnocchi di nonna Alice,5.0,26.0,0,456.0
10501,62,39.4,30,0.0,1182.0,nan,0,,,,,,,,,,,,,,,,Tarte au sucre,3.0,29.0,0,1182.0
10502,17,31.2,40,0.2000000029802322,998.3999962806702,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,998.3999962806702
10502,24,3.6,20,0.2000000029802322,57.59999978542328,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,57.59999978542328
10502,48,10.2,25,0.2000000029802322,203.99999924004075,nan,0,,,,,,,,,,,,,,,,Chocolade,3.0,22.0,0,203.99999924004075
10503,27,35.1,25,0.0,877.5,nan,0,,,,,,,,,,,,,,,,Schoggi Schokolade,3.0,11.0,0,877.5
10503,39,14.4,50,0.0,720.0,nan,0,,,,,,,,,,,,,,,,Chartreuse verte,1.0,18.0,0,720.0
10503,71,17.2,15,0.0,258.0,nan,0,,,,,,,,,,,,,,,,Flotemysost,4.0,15.0,0,258.0
10504,11,14.0,20,0.0,280.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,280.0
10504,50,13.0,10,0.0,130.0,nan,0,,,,,,,,,,,,,,,,Valkoinen suklaa,3.0,23.0,0,130.0
10504,65,16.8,25,0.0,420.0,nan,0,,,,,,,,,,,,,,,,Louisiana Fiery Hot Pepper Sauce,2.0,2.0,0,420.0
10505,18,50.0,30,0.050000000745058,1424.9999988824131,nan,0,,,,,,,,,,,,,,,,Carnarvon Tigers,8.0,7.0,0,1424.9999988824131
10505,59,44.0,20,0.050000000745058,835.999999344349,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,835.999999344349
10505,76,14.4,10,0.050000000745058,136.79999989271167,nan,0,,,,,,,,,,,,,,,,Lakkalikööri,1.0,23.0,0,136.79999989271167
10506,16,13.9,30,0.0,417.0,nan,0,,,,,,,,,,,,,,,,Pavlova,3.0,7.0,0,417.0
10506,33,2.0,40,0.0,80.0,nan,0,,,,,,,,,,,,,,,,Geitost,4.0,15.0,0,80.0
10506,46,12.0,15,0.0,180.0,nan,0,,,,,,,,,,,,,,,,Spegesild,8.0,21.0,0,180.0
10507,1,14.4,30,0.0,432.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,432.0
10507,14,18.6,20,0.0,372.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,372.0
10507,21,8.0,20,0.0,160.0,nan,0,,,,,,,,,,,,,,,,Sir Rodney's Scones,3.0,8.0,0,160.0
10508,23,7.2,12,0.0,86.4,nan,0,,,,,,,,,,,,,,,,Tunnbröd,5.0,9.0,0,86.4
10508,41,7.7,20,0.0,154.0,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,154.0
10508,77,10.4,10,0.0,104.0,nan,0,,,,,,,,,,,,,,,,Original Frankfurter grüne Soße,2.0,12.0,0,104.0
10509,6,20.0,25,0.0,500.0,nan,0,,,,,,,,,,,,,,,,Grandma's Boysenberry Spread,2.0,3.0,0,500.0
10509,11,14.0,15,0.0,210.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,210.0
10509,21,8.0,15,0.0,120.0,nan,0,,,,,,,,,,,,,,,,Sir Rodney's Scones,3.0,8.0,0,120.0
10510,50,13.0,30,0.0,390.0,nan,0,,,,,,,,,,,,,,,,Valkoinen suklaa,3.0,23.0,0,390.0
10510,63,35.1,15,0.0,526.5,nan,0,,,,,,,,,,,,,,,,Vegie-spread,2.0,7.0,0,526.5
10510,72,34.8,8,0.0,278.4,nan,0,,,,,,,,,,,,,,,,Mozzarella di Giovanni,4.0,14.0,0,278.4
10511,17,31.2,30,0.0,936.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,936.0
10511,24,3.6,18,0.0,64.8,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,64.8
10511,59,44.0,12,0.0,528.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,528.0
10512,14,18.6,10,0.0,186.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,186.0
10512,28,36.4,8,0.0,291.2,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,291.2
10512,45,7.6,20,0.0,152.0,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,152.0
10513,1,14.4,20,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,288.0
10513,18,50.0,12,0.0,600.0,nan,0,,,,,,,,,,,,,,,,Carnarvon Tigers,8.0,7.0,0,600.0
10513,68,10.0,15,0.0,150.0,nan,0,,,,,,,,,,,,,,,,Scottish Longbreads,3.0,8.0,0,150.0
10514,33,2.0,25,0.0,50.0,nan,0,,,,,,,,,,,,,,,,Geitost,4.0,15.0,0,50.0
10514,41,7.7,12,0.0,92.4,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,92.4
10514,62,39.4,30,0.0,1182.0,nan,0,,,,,,,,,,,,,,,,Tarte au sucre,3.0,29.0,0,1182.0
10515,11,14.0,15,0.1000000014901161,188.99999968707561,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,188.99999968707561
10515,43,36.8,20,0.1000000014901161,662.3999989032745,nan,0,,,,,,,,,,,,,,,,Ipoh Coffee,1.0,20.0,0,662.3999989032745
10515,56,38.0,15,0.1000000014901161,512.9999991506338,nan,0,,,,,,,,,,,,,,,,Gnocchi di nonna Alice,5.0,26.0,0,512.9999991506338
10516,2,15.2,20,0.0,304.0,nan,0,,,,,,,,,,,,,,,,Chang,1.0,1.0,0,304.0
10516,31,10.0,20,0.0,200.0,nan,0,,,,,,,,,,,,,,,,Gorgonzola Telino,4.0,14.0,0,200.0
10516,61,22.8,15,0.0,342.0,nan,0,,,,,,,,,,,,,,,,Sirop d'érable,2.0,29.0,0,342.0
10517,16,13.9,30,0.0,417.0,nan,0,,,,,,,,,,,,,,,,Pavlova,3.0,7.0,0,417.0
10517,24,3.6,12,0.0,43.2,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,43.2
10517,76,14.4,20,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Lakkalikööri,1.0,23.0,0,288.0
10518,7,24.0,10,0.0,240.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,240.0
10518,60,27.2,20,0.0,544.0,nan,0,,,,,,,,,,,,,,,,Camembert Pierrot,4.0,28.0,0,544.0
10518,72,34.8,10,0.0,348.0,nan,0,,,,,,,,,,,,,,,,Mozzarella di Giovanni,4.0,14.0,0,348.0
10519,12,30.4,15,0.0,456.0,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,456.0
10519,16,13.9,25,0.0,347.5,nan,0,,,,,,,,,,,,,,,,Pavlova,3.0,7.0,0,347.5
10519,35,14.4,20,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Steeleye Stout,1.0,16.0,0,288.0
10520,3,8.0,30,0.0,240.0,nan,0,,,,,,,,,,,,,,,,Aniseed Syrup,2.0,1.0,0,240.0
10520,41,7.7,15,0.0,115.5,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,115.5
10520,68,10.0,20,0.0,200.0,nan,0,,,,,,,,,,,,,,,,Scottish Longbreads,3.0,8.0,0,200.0
10521,19,7.3,12,0.0,87.6,nan,0,,,,,,,,,,,,,,,,Teatime Chocolate Biscuits,3.0,8.0,0,87.6
10521,26,24.9,15,0.0,373.5,nan,0,,,,,,,,,,,,,,,,Gumbär Gummibärchen,3.0,11.0,0,373.5
10521,53,26.2,20,0.0,524.0,nan,0,,,,,,,,,,,,,,,,Perth Pasties,6.0,24.0,0,524.0
10522,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10522,36,15.2,25,0.0,380.0,nan,0,,,,,,,,,,,,,,,,Inlagd Sill,8.0,17.0,0,380.0
10522,40,14.7,12,0.0,176.39999999999998,nan,0,,,,,,,,,,,,,,,,Boston Crab Meat,8.0,19.0,0,176.39999999999998
10523,10,24.8,20,0.0,496.0,nan,0,,,,,,,,,,,,,,,,Ikura,8.0,4.0,0,496.0
10523,28,36.4,15,0.0,546.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,546.0
10523,34,11.2,20,0.0,224.0,nan,0,,,,,,,,,,,,,,,,Sasquatch Ale,1.0,16.0,0,224.0
10524,11,14.0,20,0.0,280.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,280.0
10524,16,13.9,15,0.0,208.5,nan,0,,,,,,,,,,,,,,,,Pavlova,3.0,7.0,0,208.5
10524,69,28.8,10,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Gudbrandsdalsost,4.0,15.0,0,288.0
10525,18,50.0,25,0.0,1250.0,nan,0,,,,,,,,,,,,,,,,Carnarvon Tigers,8.0,7.0,0,1250.0
10525,42,9.8,12,0.0,117.60000000000001,nan,0,,,,,,,,,,,,,,,,Singaporean Hokkien Fried Mee,5.0,20.0,0,117.60000000000001
10525,52,5.6,15,0.0,84.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,84.0
10526,12,30.4,16,0.0,486.4,nan,0,,,,,,,,,,,,,,,,Queso Manchego La Pastora,4.0,5.0,0,486.4
10526,32,25.6,40,0.0,1024.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,1024.0
10526,52,5.6,15,0.0,84.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,84.0
10527,11,14.0,12,0.0,168.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,168.0
10527,23,7.2,20,0.0,144.0,nan,0,,,,,,,,,,,,,,,,Tunnbröd,5.0,9.0,0,144.0
10527,41,7.7,12,0.0,92.4,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,92.4
10528,14,18.6,15,0.0,279.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,279.0
10528,21,8.0,25,0.0,200.0,nan,0,,,,,,,,,,,,,,,,Sir Rodney's Scones,3.0,8.0,0,200.0
10528,71,17.2,20,0.0,344.0,nan,0,,,,,,,,,,,,,,,,Flotemysost,4.0,15.0,0,344.0
10529,17,31.2,30,0.0,936.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,936.0
10529,59,44.0,25,0.0,1100.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,1100.0
10529,70,12.0,12,0.0,144.0,nan,0,,,,,,,,,,,,,,,,Outback Lager,1.0,7.0,0,144.0
10530,9,77.6,10,0.0,776.0,nan,0,,,,,,,,,,,,,,,,Mishi Kobe Niku,6.0,4.0,0,776.0
10530,34,11.2,20,0.0,224.0,nan,0,,,,,,,,,,,,,,,,Sasquatch Ale,1.0,16.0,0,224.0
10530,38,210.8,10,0.0,2108.0,nan,0,,,,,,,,,,,,,,,,Côte de Blaye,1.0,18.0,0,2108.0
10531,1,14.4,25,0.0,360.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,360.0
10531,33,2.0,40,0.0,80.0,nan,0,,,,,,,,,,,,,,,,Geitost,4.0,15.0,0,80.0
10531,52,5.6,25,0.0,140.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,140.0
10532,7,24.0,20,0.0,480.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,480.0
10532,11,14.0,15,0.0,210.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,210.0
10532,31,10.0,30,0.0,300.0,nan,0,,,,,,,,,,,,,,,,Gorgonzola Telino,4.0,14.0,0,300.0
10533,21,8.0,40,0.0,320.0,nan,0,,,,,,,,,,,,,,,,Sir Rodney's Scones,3.0,8.0,0,320.0
10533,30,20.7,20,0.0,414.0,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,414.0
10533,77,10.4,12,0.0,124.80000000000001,nan,0,,,,,,,,,,,,,,,,Original Frankfurter grüne Soße,2.0,12.0,0,124.80000000000001
10534,14,18.6,30,0.0,558.0,nan,0,,,,,,,,,,,,,,,,Tofu,7.0,6.0,0,558.0
10534,25,11.2,12,0.0,134.39999999999998,nan,0,,,,,,,,,,,,,,,,NuNuCa Nuß-Nougat-Creme,3.0,11.0,0,134.39999999999998
10534,60,27.2,10,0.0,272.0,nan,0,,,,,,,,,,,,,,,,Camembert Pierrot,4.0,28.0,0,272.0
10535,1,14.4,20,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,288.0
10535,35,14.4,18,0.0,259.2,nan,0,,,,,,,,,,,,,,,,Steeleye Stout,1.0,16.0,0,259.2
10535,42,9.8,12,0.0,117.60000000000001,nan,0,,,,,,,,,,,,,,,,Singaporean Hokkien Fried Mee,5.0,20.0,0,117.60000000000001
10536,13,4.6,20,0.0,92.0,nan,0,,,,,,,,,,,,,,,,Konbu,8.0,6.0,0,92.0
10536,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10536,59,44.0,8,0.0,352.0,nan,0,,,,,,,,,,,,,,,,Raclette Courdavault,4.0,28.0,0,352.0
10537,17,31.2,25,0.0,780.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,780.0
10537,31,10.0,20,0.0,200.0,nan,0,,,,,,,,,,,,,,,,Gorgonzola Telino,4.0,14.0,0,200.0
10537,45,7.6,15,0.0,114.0,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,114.0
10538,18,50.0,20,0.0,1000.0,nan,0,,,,,,,,,,,,,,,,Carnarvon Tigers,8.0,7.0,0,1000.0
10538,29,99.0,20,0.0,1980.0,nan,0,,,,,,,,,,,,,,,,Thüringer Rostbratwurst,6.0,12.0,0,1980.0
10538,39,14.4,20,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Chartreuse verte,1.0,18.0,0,288.0
10539,1,14.4,12,0.0,172.8,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,172.8
10539,34,11.2,25,0.0,280.0,nan,0,,,,,,,,,,,,,,,,Sasquatch Ale,1.0,16.0,0,280.0
10539,71,17.2,30,0.0,516.0,nan,0,,,,,,,,,,,,,,,,Flotemysost,4.0,15.0,0,516.0
10540,11,14.0,20,0.1000000014901161,251.9999995827675,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,251.9999995827675
10540,21,8.0,15,0.1000000014901161,107.99999982118607,nan,0,,,,,,,,,,,,,,,,Sir Rodney's Scones,3.0,8.0,0,107.99999982118607
10540,62,39.4,15,0.1000000014901161,531.8999991193414,nan,0,,,,,,,,,,,,,,,,Tarte au sucre,3.0,29.0,0,531.8999991193414
10541,16,13.9,20,0.0,278.0,nan,0,,,,,,,,,,,,,,,,Pavlova,3.0,7.0,0,278.0
10541,19,7.3,12,0.0,87.6,nan,0,,,,,,,,,,,,,,,,Teatime Chocolate Biscuits,3.0,8.0,0,87.6
10541,33,2.0,40,0.0,80.0,nan,0,,,,,,,,,,,,,,,,Geitost,4.0,15.0,0,80.0
10542,9,77.6,12,0.0,931.1999999999999,nan,0,,,,,,,,,,,,,,,,Mishi Kobe Niku,6.0,4.0,0,931.1999999999999
10542,28,36.4,20,0.0,728.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,728.0
10542,45,7.6,30,0.0,228.0,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,228.0
10543,1,14.4,10,0.0,144.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,144.0
10543,23,7.2,20,0.0,144.0,nan,0,,,,,,,,,,,,,,,,Tunnbröd,5.0,9.0,0,144.0
10543,41,7.7,12,0.0,92.4,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,92.4
10544,11,14.0,20,0.0,280.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,280.0
10544,18,50.0,15,0.0,750.0,nan,0,,,,,,,,,,,,,,,,Carnarvon Tigers,8.0,7.0,0,750.0
10544,56,38.0,10,0.0,380.0,nan,0,,,,,,,,,,,,,,,,Gnocchi di nonna Alice,5.0,26.0,0,380.0
10545,7,24.0,10,0.0,240.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,240.0
10545,32,25.6,20,0.0,512.0,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,512.0
10545,76,14.4,15,0.0,216.0,nan,0,,,,,,,,,,,,,,,,Lakkalikööri,1.0,23.0,0,216.0
10546,13,4.6,28,0.050000000745058,122.35999990403651,nan,0,,,,,,,,,,,,,,,,Konbu,8.0,6.0,0,122.35999990403651
10546,42,9.8,12,0.050000000745058,111.7199999123812,nan,0,,,,,,,,,,,,,,,,Singaporean Hokkien Fried Mee,5.0,20.0,0,111.7199999123812
10546,62,39.4,20,0.050000000745058,748.5999994128944,nan,0,,,,,,,,,,,,,,,,Tarte au sucre,3.0,29.0,0,748.5999994128944
10547,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10547,38,210.8,10,0.0,2108.0,nan,0,,,,,,,,,,,,,,,,Côte de Blaye,1.0,18.0,0,2108.0
10547,41,7.7,12,0.0,92.4,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,92.4
10548,19,7.3,20,0.0,146.0,nan,0,,,,,,,,,,,,,,,,Teatime Chocolate Biscuits,3.0,8.0,0,146.0
10548,21,8.0,12,0.0,96.0,nan,0,,,,,,,,,,,,,,,,Sir Rodney's Scones,3.0,8.0,0,96.0
10548,32,25.6,6,0.0,153.60000000000002,nan,0,,,,,,,,,,,,,,,,Mascarpone Fabioli,4.0,14.0,0,153.60000000000002
10549,11,14.0,30,0.0,420.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,420.0
10549,39,14.4,20,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Chartreuse verte,1.0,18.0,0,288.0
10549,42,9.8,12,0.0,117.60000000000001,nan,0,,,,,,,,,,,,,,,,Singaporean Hokkien Fried Mee,5.0,20.0,0,117.60000000000001
10550,1,14.4,20,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,288.0
10550,16,13.9,30,0.0,417.0,nan,0,,,,,,,,,,,,,,,,Pavlova,3.0,7.0,0,417.0
10550,63,35.1,10,0.0,351.0,nan,0,,,,,,,,,,,,,,,,Vegie-spread,2.0,7.0,0,351.0
10551,20,64.8,12,0.0,777.5999999999999,nan,0,,,,,,,,,,,,,,,,Sir Rodney's Marmalade,3.0,8.0,0,777.5999999999999
10551,33,2.0,40,0.0,80.0,nan,0,,,,,,,,,,,,,,,,Geitost,4.0,15.0,0,80.0
10551,61,22.8,20,0.0,456.0,nan,0,,,,,,,,,,,,,,,,Sirop d'érable,2.0,29.0,0,456.0
10552,28,36.4,10,0.0,364.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,364.0
10552,34,11.2,25,0.0,280.0,nan,0,,,,,,,,,,,,,,,,Sasquatch Ale,1.0,16.0,0,280.0
10552,46,12.0,20,0.0,240.0,nan,0,,,,,,,,,,,,,,,,Spegesild,8.0,21.0,0,240.0
10553,11,14.0,15,0.0,210.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,210.0
10553,24,3.6,30,0.0,108.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,108.0
10553,75,6.2,25,0.0,155.0,nan,0,,,,,,,,,,,,,,,,Rhönbräu Klosterbier,1.0,12.0,0,155.0
10554,10,24.8,12,0.0,297.6,nan,0,,,,,,,,,,,,,,,,Ikura,8.0,4.0,0,297.6
10554,31,10.0,30,0.0,300.0,nan,0,,,,,,,,,,,,,,,,Gorgonzola Telino,4.0,14.0,0,300.0
10554,41,7.7,20,0.0,154.0,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,154.0
10555,17,31.2,25,0.0,780.0,nan,0,,,,,,,,,,,,,,,,Alice Mutton,6.0,7.0,0,780.0
10555,28,36.4,20,0.0,728.0,nan,0,,,,,,,,,,,,,,,,Rössle Sauerkraut,7.0,12.0,0,728.0
10555,60,27.2,15,0.0,408.0,nan,0,,,,,,,,,,,,,,,,Camembert Pierrot,4.0,28.0,0,408.0
10556,21,8.0,12,0.0,96.0,nan,0,,,,,,,,,,,,,,,,Sir Rodney's Scones,3.0,8.0,0,96.0
10556,30,20.7,25,0.0,517.5,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,517.5
10556,41,7.7,15,0.0,115.5,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,115.5
10557,26,24.9,20,0.0,498.0,nan,0,,,,,,,,,,,,,,,,Gumbär Gummibärchen,3.0,11.0,0,498.0
10557,52,5.6,10,0.0,56.0,nan,0,,,,,,,,,,,,,,,,Filo Mix,5.0,24.0,0,56.0
10557,63,35.1,12,0.0,421.20000000000005,nan,0,,,,,,,,,,,,,,,,Vegie-spread,2.0,7.0,0,421.20000000000005
10558,16,13.9,30,0.0,417.0,nan,0,,,,,,,,,,,,,,,,Pavlova,3.0,7.0,0,417.0
10558,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10558,44,15.5,20,0.0,310.0,nan,0,,,,,,,,,,,,,,,,Gula Malacca,2.0,20.0,0,310.0
10559,19,7.3,20,0.0,146.0,nan,0,,,,,,,,,,,,,,,,Teatime Chocolate Biscuits,3.0,8.0,0,146.0
10559,23,7.2,40,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Tunnbröd,5.0,9.0,0,288.0
10559,70,12.0,20,0.0,240.0,nan,0,,,,,,,,,,,,,,,,Outback Lager,1.0,7.0,0,240.0
10560,18,50.0,30,0.050000000745058,1424.9999988824131,nan,0,,,,,,,,,,,,,,,,Carnarvon Tigers,8.0,7.0,0,1424.9999988824131
10560,41,7.7,12,0.050000000745058,87.77999993115665,nan,0,,,,,,,,,,,,,,,,Jack's New England Clam Chowder,8.0,19.0,0,87.77999993115665
10560,46,12.0,20,0.050000000745058,227.9999998211861,nan,0,,,,,,,,,,,,,,,,Spegesild,8.0,21.0,0,227.9999998211861
10561,7,24.0,10,0.0,240.0,nan,0,,,,,,,,,,,,,,,,Uncle Bob's Organic Dried Pears,7.0,3.0,0,240.0
10561,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
10561,63,35.1,12,0.0,421.20000000000005,nan,0,,,,,,,,,,,,,,,,Vegie-spread,2.0,7.0,0,421.20000000000005
10562,11,14.0,15,0.0,210.0,nan,0,,,,,,,,,,,,,,,,Queso Cabrales,4.0,5.0,0,210.0
10562,31,10.0,20,0.0,200.0,nan,0,,,,,,,,,,,,,,,,Gorgonzola Telino,4.0,14.0,0,200.0
10562,45,7.6,18,0.0,136.79999999999998,nan,0,,,,,,,,,,,,,,,,Rogede sild,8.0,21.0,0,136.79999999999998
10563,1,14.4,20,0.0,288.0,nan,0,,,,,,,,,,,,,,,,Chai,1.0,1.0,0,288.0
10563,16,13.9,25,0.0,347.5,nan,0,,,,,,,,,,,,,,,,Pavlova,3.0,7.0,0,347.5
10563,30,20.7,12,0.0,248.39999999999998,nan,0,,,,,,,,,,,,,,,,Nord-Ost Matjeshering,8.0,13.0,0,248.39999999999998
10564,24,3.6,20,0.0,72.0,nan,0,,,,,,,,,,,,,,,,Guaraná Fantástica,1.0,10.0,0,72.0
